State_code,State,Municipality,Municipal_code,Year,Treatment,MajorHighway,MajorPort,Airports,Railline,Oilline,Intlborder,Shoreline,Poppies,MajCity,Mayor,MayorParty,Attack,Attack_count,Incumbent,Population,Homicidio,id_code
20,Oaxaca,Santiago Suchilquitongo,483,2018,1,1,0,0,0,0,0,0,0,0,Jesus Bernardo Torres Garcia,PRD,0,0,0,26604,1,20-483
20,Oaxaca,Santiago Suchilquitongo,483,2019,1,1,0,0,0,0,0,0,0,0,Julio César Rodríguez López,PSO,0,0,0,26604,0,20-483
20,Oaxaca,Santiago Suchilquitongo,483,2020,1,1,0,0,0,0,0,0,0,0,Julio César Rodríguez López,PSO,0,0,0,26604,0,20-483
20,Oaxaca,Santiago Niltepec,483,2021,1,1,0,0,1,1,0,0,1,0,Adelaido Ricoy Cortés,PAN-PRI-PRD,0,0,0,26604,1,20-483
20,Oaxaca,Santiago Pinotepa Nacional,482,2015,1,1,0,1,0,0,0,1,1,0,Tomas Basaldu Gutierrez,PRD,0,0,0,26604,2,20-482
20,Oaxaca,Santiago Pinotepa Nacional,482,2016,1,1,0,1,0,0,0,1,1,0,Tomas Basaldu Gutierrez,PRD,0,0,0,26604,0,20-482
20,Oaxaca,Santiago Pinotepa Nacional,482,2017,1,1,0,1,0,0,0,1,1,0,Guillermo Garcia Cajero,PRD,0,0,0,52615,22,20-482
20,Oaxaca,Santiago Pinotepa Nacional,482,2018,1,1,0,1,0,0,0,1,1,0,Guillermo Garcia Cajero,PRD,0,0,0,52615,17,20-482
20,Oaxaca,Santiago Pinotepa Nacional,482,2019,1,1,0,1,0,0,0,1,1,0,José Alberto Fenochio,PRD,0,0,0,52615,18,20-482
20,Oaxaca,Santiago Pinotepa Nacional,482,2020,1,1,0,1,0,0,0,1,1,0,José Alberto Fenochio,PRD,0,0,0,52615,23,20-482
20,Oaxaca,Santiago Llano Grande,482,2021,1,0,0,0,0,0,0,0,1,0,Jiver Baños Ortega,MRN,0,0,0,52615,13,20-482
20,Oaxaca,Santiago Llano Grande,474,2015,1,0,0,0,0,0,0,0,1,0,Gilberto Melo Guzman,PRD,0,0,0,52615,17,20-474
20,Oaxaca,Santiago Llano Grande,474,2016,1,0,0,0,0,0,0,0,1,0,Gilberto Melo Guzman,PRD,0,0,0,52615,6,20-474
20,Oaxaca,Santiago Llano Grande,474,2017,1,0,0,0,0,0,0,0,1,0,Maurilio Laredo Serrano,PT,0,0,0,14083,0,20-474
20,Oaxaca,Santiago Llano Grande,474,2018,1,0,0,0,0,0,0,0,1,0,Maurilio Laredo Serrano,PT,0,0,0,14083,2,20-474
20,Oaxaca,Santiago Llano Grande,474,2019,1,0,0,0,0,0,0,0,1,0,Yolanda Peña Salinas,PVEM,0,0,0,14083,3,20-474
20,Oaxaca,Santiago Llano Grande,474,2020,1,0,0,0,0,0,0,0,1,0,Yolanda Peña Salinas,PVEM,0,0,0,14083,3,20-474
20,Oaxaca,Santiago Juxtlahuaca,474,2021,1,1,0,0,0,0,0,0,1,0,Arsenio Lorenzo Mejía García,MRN,0,0,0,14083,3,20-474
20,Oaxaca,Santiago Laollaga,472,2015,1,1,0,0,0,0,0,0,0,0,Miguel Alvarez Santiago,PRI,0,0,0,14083,0,20-472
20,Oaxaca,Santiago Laollaga,472,2016,1,1,0,0,0,0,0,0,0,0,Miguel Alvarez Santiago,PRI,0,0,0,14083,0,20-472
20,Oaxaca,Santiago Laollaga,472,2017,1,1,0,0,0,0,0,0,0,0,Aksa Yuray Toledo Prado,PVEM,0,0,0,3472,0,20-472
20,Oaxaca,Santiago Laollaga,472,2018,1,1,0,0,0,0,0,0,0,0,Aksa Yuray Toledo Prado,PVEM,0,0,0,3472,0,20-472
20,Oaxaca,Santiago Laollaga,472,2019,1,1,0,0,0,0,0,0,0,0,Aksa Yuray Toledo Prado,ALIANZA,0,0,0,3472,2,20-472
20,Oaxaca,Santiago Laollaga,472,2020,1,1,0,0,0,0,0,0,0,0,Aksa Yuray Toledo Prado,ALIANZA,0,0,0,3472,0,20-472
20,Oaxaca,Santiago Jamiltepec,472,2021,1,1,0,1,0,0,0,1,1,0,Cecilia Rivas Márquez,PAN-PRI-PRD,0,0,0,3472,0,20-472
20,Oaxaca,Santiago Juxtlahuaca,469,2015,1,1,0,0,0,0,0,0,1,0,Jose Alfonso Feria Rodriguez,PUP,0,0,0,3472,0,20-469
20,Oaxaca,Santiago Juxtlahuaca,469,2016,1,1,0,0,0,0,0,0,1,0,Jose Alfonso Feria Rodriguez,PUP,0,0,0,3472,0,20-469
20,Oaxaca,Santiago Juxtlahuaca,469,2017,1,1,0,0,0,0,0,0,1,0,Nicolás Enrique Feria Romero,MRN,0,0,0,20171,16,20-469
20,Oaxaca,Santiago Juxtlahuaca,469,2018,1,1,0,0,0,0,0,0,1,0,Nicolás Enrique Feria Romero,MRN,0,0,0,20171,14,20-469
20,Oaxaca,Santiago Juxtlahuaca,469,2019,1,1,0,0,0,0,0,0,1,0,Nicolás Enrique Feria Romero,MRN,0,0,0,20171,19,20-469
20,Oaxaca,Santiago Juxtlahuaca,469,2020,1,1,0,0,0,0,0,0,1,0,Nicolás Enrique Feria Romero,MRN,0,0,0,20171,4,20-469
20,Oaxaca,Santiago Huajolotitlán,469,2021,1,1,0,0,0,0,0,0,0,0,José Guadalupe Barbosa Barragán,Fuerza por México,0,0,0,20171,2,20-469
20,Oaxaca,Santiago Jamiltepec,467,2015,1,1,0,1,0,0,0,1,1,0,Braulio Hernandez Ocampo,PRI,0,0,0,20171,3,20-467
20,Oaxaca,Santiago Jamiltepec,467,2016,1,1,0,1,0,0,0,1,1,0,Braulio Hernandez Ocampo,PRI,0,0,0,20171,4,20-467
20,Oaxaca,Santiago Jamiltepec,467,2017,1,1,0,1,0,0,0,1,1,0,Efrain de la Cruz Sanchez,PRI,0,0,0,5927,0,20-467
20,Oaxaca,Santiago Jamiltepec,467,2018,1,1,0,1,0,0,0,1,1,0,Efrain de la Cruz Sanchez,PRI,0,0,0,5927,0,20-467
20,Oaxaca,Santiago Jamiltepec,467,2019,1,1,0,1,0,0,0,1,1,0,Cecilia Rivas Márquez,PRI,1,1,0,5927,0,20-467
20,Oaxaca,Santiago Jamiltepec,467,2020,1,1,0,1,0,0,0,1,1,0,Cecilia Rivas Márquez,PRI,0,0,0,5927,0,20-467
20,Oaxaca,Santiago Cacaloxtepec,467,2021,1,1,0,0,0,0,0,0,0,0,Cástulo Félix Martínez Flores,PAN-PRI-PRD,0,0,0,5927,0,20-467
20,Oaxaca,Santiago Huajolotitlán,462,2015,1,1,0,0,0,0,0,0,0,0,Rafael Bautista Montesinos,UYC,0,0,0,5927,1,20-462
20,Oaxaca,Santiago Huajolotitlán,462,2016,1,1,0,0,0,0,0,0,0,0,Rafael Bautista Montesinos,UYC,0,0,0,5927,0,20-462
20,Oaxaca,Santiago Huajolotitlán,462,2017,1,1,0,0,0,0,0,0,0,0,Alejandra Cortazar Jimenez,PAN,0,0,0,13068,1,20-462
20,Oaxaca,Santiago Huajolotitlán,462,2018,1,1,0,0,0,0,0,0,0,0,Alejandra Cortazar Jimenez,PAN,0,0,0,13068,3,20-462
20,Oaxaca,Santiago Huajolotitlán,462,2019,1,1,0,0,0,0,0,0,0,0,José Luis Ramírez Alverdín,PSO,0,0,0,13068,0,20-462
20,Oaxaca,Santiago Huajolotitlán,462,2020,1,1,0,0,0,0,0,0,0,0,José Luis Ramírez Alverdín,PSO,0,0,0,13068,1,20-462
20,Oaxaca,Santiago Ayuquililla,462,2021,1,1,0,0,0,0,0,0,0,0,Maricruz Santos Martínez,PAN,0,0,0,13068,0,20-462
20,Oaxaca,Villa de Santiago Chazumba,459,2015,1,1,0,0,0,0,0,0,0,0,Edmundo Pacheco Rivera,PRD,0,0,0,13068,0,20-459
20,Oaxaca,Villa de Santiago Chazumba,459,2016,1,1,0,0,0,0,0,0,0,0,Edmundo Pacheco Rivera,PRD,0,0,0,13068,0,20-459
20,Oaxaca,Villa de Santiago Chazumba,459,2017,1,1,0,0,0,0,0,0,0,0,Delia Irene Castro Rivera,PRI,0,0,0,2228,0,20-459
20,Oaxaca,Villa de Santiago Chazumba,459,2018,1,1,0,0,0,0,0,0,0,0,Delia Irene Castro Rivera,PRI,0,0,0,2228,0,20-459
20,Oaxaca,Villa de Santiago Chazumba,459,2019,1,1,0,0,0,0,0,0,0,0,Xochitl Moreno López,PVEM,0,0,0,2228,0,20-459
20,Oaxaca,Villa de Santiago Chazumba,459,2020,1,1,0,0,0,0,0,0,0,0,Xochitl Moreno López,PVEM,0,0,0,2228,0,20-459
20,Oaxaca,Valerio Trujano,459,2021,1,0,0,0,0,0,0,0,0,0,Darío Miranda Morales,PUP,0,0,0,2228,0,20-459
20,Oaxaca,Santiago Cacaloxtepec,456,2015,1,1,0,0,0,0,0,0,0,0,Jesus Castillo Lopez,PRI,0,0,0,2228,0,20-456
20,Oaxaca,Santiago Cacaloxtepec,456,2016,1,1,0,0,0,0,0,0,0,0,Jesus Castillo Lopez,PRI,0,0,0,2228,0,20-456
20,Oaxaca,Santiago Cacaloxtepec,456,2017,1,1,0,0,0,0,0,0,0,0,Raul Lucero Hernandez,PAN,0,0,0,4620,1,20-456
20,Oaxaca,Santiago Cacaloxtepec,456,2018,1,1,0,0,0,0,0,0,0,0,Raul Lucero Hernandez,PAN,0,0,0,4620,0,20-456
20,Oaxaca,Santiago Cacaloxtepec,456,2019,1,1,0,0,0,0,0,0,0,0,Teresita del Cármen Martínez Flores,PAN,0,0,0,4620,0,20-456
20,Oaxaca,Santiago Cacaloxtepec,456,2020,1,1,0,0,0,0,0,0,0,0,Teresita del Cármen Martínez Flores,PAN,0,0,0,4620,1,20-456
20,Oaxaca,Santa María Zacatepec,456,2021,1,1,0,0,0,0,0,0,0,0,Denis Guzman Pelaez,PAN-PRI-PRD,0,0,0,4620,1,20-456
20,Oaxaca,Santiago Ayuquililla,455,2015,1,1,0,0,0,0,0,0,0,0,Omar Arellano Cruz,PRI,0,0,0,4620,0,20-455
20,Oaxaca,Santiago Ayuquililla,455,2016,1,1,0,0,0,0,0,0,0,0,Omar Arellano Cruz,PRI,0,0,0,4620,0,20-455
20,Oaxaca,Santiago Ayuquililla,455,2017,1,1,0,0,0,0,0,0,0,0,Elia Rosario Somera Romero,PAN,0,0,0,1620,0,20-455
20,Oaxaca,Santiago Ayuquililla,455,2018,1,1,0,0,0,0,0,0,0,0,Elia Rosario Somera Romero,PAN,0,0,0,1620,0,20-455
20,Oaxaca,Santiago Ayuquililla,455,2019,1,1,0,0,0,0,0,0,0,0,Gabriela Palacios Méndez,PRI,0,0,0,1620,0,20-455
20,Oaxaca,Santiago Ayuquililla,455,2020,1,1,0,0,0,0,0,0,0,0,Gabriela Palacios Méndez,PRI,0,0,0,1620,0,20-455
20,Oaxaca,Santa María Xadani,455,2021,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1620,0,20-455
20,Oaxaca,Santa María Zacatepec,447,2015,1,1,0,0,0,0,0,0,0,0,Guillermo Herrera Gaspar,PRI,0,0,0,1620,0,20-447
20,Oaxaca,Santa María Zacatepec,447,2016,1,1,0,0,0,0,0,0,0,0,Guillermo Herrera Gaspar,PRI,0,0,0,1620,0,20-447
20,Oaxaca,Santa María Zacatepec,447,2017,1,1,0,0,0,0,0,0,0,0,Denis Guzman Pelaez,PRI,0,0,0,7417,0,20-447
20,Oaxaca,Santa María Zacatepec,447,2018,1,1,0,0,0,0,0,0,0,0,Denis Guzman Pelaez,PRI,0,0,0,7417,5,20-447
20,Oaxaca,Santa María Zacatepec,447,2019,1,1,0,0,0,0,0,0,0,0,Rosa López Lucas,MRN,0,0,0,7417,2,20-447
20,Oaxaca,Santa María Zacatepec,447,2020,1,1,0,0,0,0,0,0,0,0,Rosa López Lucas,MRN,0,0,0,7417,1,20-447
20,Oaxaca,Santa María Tonameca,447,2021,1,1,0,0,0,0,0,1,1,0,Cesar Ruiz Gutiérrez,PAN-PRI-PRD,0,0,0,7417,3,20-447
20,Oaxaca,Santa María Xadani,441,2015,1,0,0,0,0,0,0,0,0,0,Oscar Sanchez Aquino,PRD,0,0,0,7417,1,20-441
20,Oaxaca,Santa María Xadani,441,2016,1,0,0,0,0,0,0,0,0,0,Oscar Sanchez Aquino,PRD,0,0,0,7417,0,20-441
20,Oaxaca,Santa María Xadani,441,2017,1,0,0,0,0,0,0,0,0,0,Oscar Sánchez Guerra,PVEM,0,0,0,50233,9,20-441
20,Oaxaca,Santa María Xadani,441,2018,1,0,0,0,0,0,0,0,0,0,Oscar Sánchez Guerra,PVEM,0,0,0,50233,8,20-441
20,Oaxaca,Santa María Xadani,441,2019,1,0,0,0,0,0,0,0,0,0,Oscar Sánchez Guerra,PVEM,0,0,0,50233,7,20-441
20,Oaxaca,Santa María Xadani,441,2020,1,0,0,0,0,0,0,0,0,0,Oscar Sánchez Guerra,PVEM,0,0,0,50233,4,20-441
20,Oaxaca,Santa María Texcatitlán,441,2021,1,0,0,0,0,0,0,0,0,0,Herminio Hernández Cruz,Morena,0,0,0,50233,5,20-441
20,Oaxaca,Santa María Tonameca,439,2015,1,1,0,0,0,0,0,1,1,0,Fernando Mendoza Reyes,PRD,0,0,0,50233,9,20-439
20,Oaxaca,Santa María Tonameca,439,2016,1,1,0,0,0,0,0,1,1,0,Fernando Mendoza Reyes,PRD,0,0,0,50233,2,20-439
20,Oaxaca,Santa María Tonameca,439,2017,1,1,0,0,0,0,0,1,1,0,Jesus Manuel Leyva Martinez,PAN,0,0,0,6805,0,20-439
20,Oaxaca,Santa María Tonameca,439,2018,1,1,0,0,0,0,0,1,1,0,Jesus Manuel Leyva Martinez,PAN,0,0,0,6805,0,20-439
20,Oaxaca,Santa María Tonameca,439,2019,1,1,0,0,0,0,0,1,1,0,Hugo Castrejón Martínez,PES,0,0,0,6805,0,20-439
20,Oaxaca,Santa María Tonameca,439,2020,1,1,0,0,0,0,0,1,1,0,Hugo Castrejón Martínez,PES,0,0,0,6805,1,20-439
20,Oaxaca,Santa María Teopoxco,439,2021,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,6805,3,20-439
20,Oaxaca,Santa María Texcatitlán,436,2015,1,0,0,0,0,0,0,0,0,0,Desiderio Zarate Gaytan,PRD,0,0,0,6805,3,20-436
20,Oaxaca,Santa María Texcatitlán,436,2016,1,0,0,0,0,0,0,0,0,0,Desiderio Zarate Gaytan,PRD,0,0,0,6805,2,20-436
20,Oaxaca,Santa María Texcatitlán,436,2017,1,0,0,0,0,0,0,0,0,0,Madai Hernandez Jimenez,PRD,0,0,0,27524,23,20-436
20,Oaxaca,Santa María Texcatitlán,436,2018,1,0,0,0,0,0,0,0,0,0,Madai Hernandez Jimenez,PRD,0,0,0,27524,26,20-436
20,Oaxaca,Santa María Texcatitlán,436,2019,1,0,0,0,0,0,0,0,0,0,Lourdes Hernández Menchaca,PRI,0,0,0,27524,35,20-436
20,Oaxaca,Santa María Texcatitlán,436,2020,1,0,0,0,0,0,0,0,0,0,Lourdes Hernández Menchaca,PRI,0,0,0,27524,20,20-436
20,Oaxaca,Santa María Tecomavaca,436,2021,1,1,0,0,1,1,0,0,0,0,María Teresa Arroyo Contreras,PAN-PRI-PRD,0,0,0,27524,12,20-436
20,Oaxaca,Santa María Teopoxco,434,2015,1,1,0,0,0,0,0,0,0,0,Jorge Jimenez Gonzalez,PRI,0,0,0,27524,7,20-434
20,Oaxaca,Santa María Teopoxco,434,2016,1,1,0,0,0,0,0,0,0,0,Jorge Jimenez Gonzalez,PRI,0,0,0,27524,9,20-434
20,Oaxaca,Santa María Teopoxco,434,2017,1,1,0,0,0,0,0,0,0,0,Carlos Quevedo Fabian,PRI,0,0,0,11551,5,20-434
20,Oaxaca,Santa María Teopoxco,434,2018,1,1,0,0,0,0,0,0,0,0,Carlos Quevedo Fabian,PRI,0,0,0,11551,6,20-434
20,Oaxaca,Santa María Teopoxco,434,2019,1,1,0,0,0,0,0,0,0,0,Susana Alvarado Lozano,NA,0,0,0,11551,5,20-434
20,Oaxaca,Santa María Teopoxco,434,2020,1,1,0,0,0,0,0,0,0,0,Susana Alvarado Lozano,NA,0,0,0,11551,5,20-434
20,Oaxaca,Santa María Petapa,434,2021,1,1,0,0,0,0,0,0,0,0,Oliver López García,Morena,0,0,0,11551,2,20-434
20,Oaxaca,Santa María Tecomavaca,431,2015,1,1,0,0,1,1,0,0,0,0,Enrique Fernando Correa Carrera,PRI,0,0,0,11551,2,20-431
20,Oaxaca,Santa María Tecomavaca,431,2016,1,1,0,0,1,1,0,0,0,0,Enrique Fernando Correa Carrera,PRI,0,0,0,11551,2,20-431
20,Oaxaca,Santa María Tecomavaca,431,2017,1,1,0,0,1,1,0,0,0,0,Rosa Mata Contreras,PRI,0,0,0,24272,0,20-431
20,Oaxaca,Santa María Tecomavaca,431,2018,1,1,0,0,1,1,0,0,0,0,Rosa Mata Contreras,PRI,0,0,0,24272,1,20-431
20,Oaxaca,Santa María Tecomavaca,431,2019,1,1,0,0,1,1,0,0,0,0,Iris Cristal Méndez Arteaga,PSO,0,0,0,24272,1,20-431
20,Oaxaca,Santa María Tecomavaca,431,2020,1,1,0,0,1,1,0,0,0,0,Iris Cristal Méndez Arteaga,PSO,0,0,0,24272,1,20-431
20,Oaxaca,Santa María Mixtequilla,431,2021,1,1,0,0,1,1,0,0,0,0,NA,NA,0,0,0,24272,1,20-431
20,Oaxaca,Santa María Petapa,427,2015,1,1,0,0,0,0,0,0,0,0,Enocht Hernandez Hernandez,PRI,0,0,0,24272,4,20-427
20,Oaxaca,Santa María Petapa,427,2016,1,1,0,0,0,0,0,0,0,0,Enocht Hernandez Hernandez,PRI,0,0,0,24272,2,20-427
20,Oaxaca,Santa María Petapa,427,2017,1,1,0,0,0,0,0,0,0,0,Herminio Abrosio Hernandez,PRI,0,0,0,9637,1,20-427
20,Oaxaca,Santa María Petapa,427,2018,1,1,0,0,0,0,0,0,0,0,Herminio Abrosio Hernandez,PRI,0,0,0,9637,1,20-427
20,Oaxaca,Santa María Petapa,427,2019,1,1,0,0,0,0,0,0,0,0,Oliver López García,PES,0,0,0,9637,3,20-427
20,Oaxaca,Santa María Petapa,427,2020,1,1,0,0,0,0,0,0,0,0,Oliver López García,PES,0,0,0,9637,2,20-427
20,Oaxaca,Santa María Jalapa del Marqués,427,2021,1,1,0,0,0,0,0,0,0,0,Joselin Esquivel Balseca,PAN-PRI-PRD,0,0,0,9637,3,20-427
20,Oaxaca,Santa María Mixtequilla,421,2015,1,1,0,0,1,1,0,0,0,0,Juanito Carbello Jimenez,PRI,0,0,0,9637,1,20-421
20,Oaxaca,Santa María Mixtequilla,421,2016,1,1,0,0,1,1,0,0,0,0,Juanito Carbello Jimenez,PRI,0,0,0,9637,2,20-421
20,Oaxaca,Santa María Mixtequilla,421,2017,1,1,0,0,1,1,0,0,0,0,Tobias Garcias Giron,PT,0,0,0,23019,1,20-421
20,Oaxaca,Santa María Mixtequilla,421,2018,1,1,0,0,1,1,0,0,0,0,Tobias Garcias Giron,PT,0,0,0,23019,1,20-421
20,Oaxaca,Santa María Mixtequilla,421,2019,1,1,0,0,1,1,0,0,0,0,Uryel Bautista Vásquez,PRD,0,0,0,23019,2,20-421
20,Oaxaca,Santa María Mixtequilla,421,2020,1,1,0,0,1,1,0,0,0,0,Uryel Bautista Vásquez,PRD,0,0,0,23019,2,20-421
20,Oaxaca,Santa María Jacatepec,421,2021,1,1,0,0,0,0,0,0,0,0,Gadiel Rogelio Rodríguez Gómez,PES,0,0,0,23019,1,20-421
20,Oaxaca,Santa María Jalapa del Marqués,418,2015,1,1,0,0,0,0,0,0,0,0,Rebeca Altamirano Ramos,PRD,0,0,0,23019,4,20-418
20,Oaxaca,Santa María Jalapa del Marqués,418,2016,1,1,0,0,0,0,0,0,0,0,Rebeca Altamirano Ramos,PRD,0,0,0,23019,0,20-418
20,Oaxaca,Santa María Jalapa del Marqués,418,2017,1,1,0,0,0,0,0,0,0,0,Enoc Gonzalez Chavez,ALIANZA,0,0,0,28385,3,20-418
20,Oaxaca,Santa María Jalapa del Marqués,418,2018,1,1,0,0,0,0,0,0,0,0,Enoc Gonzalez Chavez,ALIANZA,0,0,0,28385,3,20-418
20,Oaxaca,Santa María Jalapa del Marqués,418,2019,1,1,0,0,0,0,0,0,0,0,Joselin Esquivel Balseca,PRI,0,0,0,28385,4,20-418
20,Oaxaca,Santa María Jalapa del Marqués,418,2020,1,1,0,0,0,0,0,0,0,0,Joselin Esquivel Balseca,PRI,0,0,0,28385,0,20-418
20,Oaxaca,Santa María Ipalapa,418,2021,1,0,0,0,0,0,0,0,0,0,Raúl Morales García,PAN-PRI-PRD,0,0,0,28385,3,20-418
20,Oaxaca,Santa María Jacatepec,417,2015,1,1,0,0,0,0,0,0,0,0,Gerardo Dominguez Jeronimo,MC,0,0,0,28385,0,20-417
20,Oaxaca,Santa María Jacatepec,417,2016,1,1,0,0,0,0,0,0,0,0,Gerardo Dominguez Jeronimo,MC,0,0,0,28385,2,20-417
20,Oaxaca,Santa María Jacatepec,417,2017,1,1,0,0,0,0,0,0,0,0,Víctor Raúl Hernández López,PRD,0,0,0,36908,2,20-417
20,Oaxaca,Santa María Jacatepec,417,2018,1,1,0,0,0,0,0,0,0,0,Víctor Raúl Hernández López,PRD,0,0,0,36908,2,20-417
20,Oaxaca,Santa María Jacatepec,417,2019,1,1,0,0,0,0,0,0,0,0,Víctor Raúl Hernández López,PRD,0,0,0,36908,2,20-417
20,Oaxaca,Santa María Jacatepec,417,2020,1,1,0,0,0,0,0,0,0,0,Víctor Raúl Hernández López,PRD,0,0,0,36908,5,20-417
20,Oaxaca,Santa María Huazolotitlán,417,2021,1,1,0,0,0,0,0,1,0,0,Beatriz Nicolás Sánchez,PAN-PRI,0,0,0,36908,1,20-417
20,Oaxaca,Santa María Ipalapa,415,2015,1,0,0,0,0,0,0,0,0,0,Leobardo Gerardo Santos Lopez,PRD,0,0,0,36908,0,20-415
20,Oaxaca,Santa María Ipalapa,415,2016,1,0,0,0,0,0,0,0,0,0,Leobardo Gerardo Santos Lopez,PRD,0,0,0,36908,3,20-415
20,Oaxaca,Santa María Ipalapa,415,2017,1,0,0,0,0,0,0,0,0,0,Marino Martinez Cruz,PUP,0,0,0,678084,22,20-415
20,Oaxaca,Santa María Ipalapa,415,2018,1,0,0,0,0,0,0,0,0,0,Marino Martinez Cruz,PUP,0,0,0,678084,51,20-415
20,Oaxaca,Santa María Ipalapa,415,2019,1,0,0,0,0,0,0,0,0,0,Pedro Tapia Ávila,PRD,0,0,0,678084,36,20-415
20,Oaxaca,Santa María Ipalapa,415,2020,1,0,0,0,0,0,0,0,0,0,Pedro Tapia Ávila,PRD,0,0,0,678084,34,20-415
20,Oaxaca,Santa María Huatulco,415,2021,1,1,0,1,0,0,0,1,1,0,José Hernández Cárdenas,Morena,0,0,0,678084,36,20-415
20,Oaxaca,Santa María Huazolotitlán,414,2015,1,1,0,0,0,0,0,1,0,0,Mariela Sandra Lopez Silva,PRD,0,0,0,678084,37,20-414
20,Oaxaca,Santa María Huazolotitlán,414,2016,1,1,0,0,0,0,0,1,0,0,Mariela Sandra Lopez Silva,PRD,0,0,0,678084,27,20-414
20,Oaxaca,Santa María Huazolotitlán,414,2017,1,1,0,0,0,0,0,1,0,0,Gilberto Sanchez Sanchez,PRI,0,0,0,10722,0,20-414
20,Oaxaca,Santa María Huazolotitlán,414,2018,1,1,0,0,0,0,0,1,0,0,Gilberto Sanchez Sanchez,PRI,0,0,0,10722,1,20-414
20,Oaxaca,Santa María Huazolotitlán,414,2019,1,1,0,0,0,0,0,1,0,0,Froilán de Luna Simón,PRD,0,0,0,10722,0,20-414
20,Oaxaca,Santa María Huazolotitlán,414,2020,1,1,0,0,0,0,0,1,0,0,Froilán de Luna Simón,PRD,0,0,0,10722,1,20-414
20,Oaxaca,Santa María Cortijo,414,2021,1,1,0,0,0,0,0,0,1,0,Elesban Carmona Torres,PAN-PRI-PRD,0,0,0,10722,1,20-414
20,Oaxaca,Santa María Huatulco,413,2015,1,1,0,1,0,0,0,1,1,0,Dario Pacheco Venegas,MC,0,0,0,10722,0,20-413
20,Oaxaca,Santa María Huatulco,413,2016,1,1,0,1,0,0,0,1,1,0,Dario Pacheco Venegas,MC,0,0,0,10722,0,20-413
20,Oaxaca,Santa María Huatulco,413,2017,1,1,0,1,0,0,0,1,1,0,Jose Hernandez Cardenas,MC,0,0,0,362956,49,20-413
20,Oaxaca,Santa María Huatulco,413,2018,1,1,0,1,0,0,0,1,1,0,Jose Hernandez Cardenas,MC,0,0,0,362956,30,20-413
20,Oaxaca,Santa María Huatulco,413,2019,1,1,0,1,0,0,0,1,1,0,Giovanne González García,NA,0,0,0,362956,27,20-413
20,Oaxaca,Santa María Huatulco,413,2020,1,1,0,1,0,0,0,1,1,0,Giovanne González García,NA,0,0,0,362956,24,20-413
20,Oaxaca,Santa Lucía del Camino,413,2021,1,1,0,0,0,0,0,0,0,0,Juan Carlos García Márquez,Morena,0,0,0,362956,17,20-413
20,Oaxaca,Santa María Cortijo,402,2015,1,1,0,0,0,0,0,0,1,0,Eugenio Ayona Garcia,PRD,0,0,0,362956,9,20-402
20,Oaxaca,Santa María Cortijo,402,2016,1,1,0,0,0,0,0,0,1,0,Eugenio Ayona Garcia,PRD,0,0,0,362956,12,20-402
20,Oaxaca,Santa María Cortijo,402,2017,1,1,0,0,0,0,0,0,1,0,Ramon Luiz Serrano Torres,PT,0,0,0,37217,4,20-402
20,Oaxaca,Santa María Cortijo,402,2018,1,1,0,0,0,0,0,0,1,0,Ramon Luiz Serrano Torres,PT,0,0,0,37217,5,20-402
20,Oaxaca,Santa María Cortijo,402,2019,1,1,0,0,0,0,0,0,1,0,Diana Luisa Vargas Ayona,MC,0,0,0,37217,0,20-402
20,Oaxaca,Santa María Cortijo,402,2020,1,1,0,0,0,0,0,0,1,0,Diana Luisa Vargas Ayona,MC,0,0,0,37217,2,20-402
20,Oaxaca,Santa Gertrudis,402,2021,1,1,0,0,0,0,0,0,0,0,Consepción Ibáñez Contreras,Morena,0,0,0,37217,2,20-402
20,Oaxaca,Heroica Ciudad de Tlaxiaco,397,2015,1,1,0,0,0,0,0,0,0,0,Alejandro Aparicio Santiago,PRD,0,0,0,37217,0,20-397
20,Oaxaca,Heroica Ciudad de Tlaxiaco,397,2016,1,1,0,0,0,0,0,0,0,0,Alejandro Aparicio Santiago,PRD,0,0,0,37217,0,20-397
20,Oaxaca,Heroica Ciudad de Tlaxiaco,397,2017,1,1,0,0,0,0,0,0,0,0,Oscar Eduardo Ramirez Bolanos,PUP,0,0,0,10495,7,20-397
20,Oaxaca,Heroica Ciudad de Tlaxiaco,397,2018,1,1,0,0,0,0,0,0,0,0,Oscar Eduardo Ramirez Bolanos,PUP,0,0,0,10495,3,20-397
20,Oaxaca,Heroica Ciudad de Tlaxiaco,397,2019,1,1,0,0,0,0,0,0,0,0,Alejandro Aparicio Santiago,PRD,0,0,0,10495,5,20-397
20,Oaxaca,Heroica Ciudad de Tlaxiaco,397,2020,1,1,0,0,0,0,0,0,0,0,Alejandro Aparicio Santiago,PRD,0,0,0,10495,0,20-397
20,Oaxaca,Teotitlán de Flores Magón,397,2021,1,1,0,0,1,1,0,0,0,0,NA,NA,0,0,0,10495,1,20-397
20,Oaxaca,Santa Lucía del Camino,390,2015,1,1,0,0,0,0,0,0,0,0,Galdino Huerta Escudero,PRI,0,0,0,10495,3,20-390
20,Oaxaca,Santa Lucía del Camino,390,2016,1,1,0,0,0,0,0,0,0,0,Galdino Huerta Escudero,PRI,0,0,0,10495,4,20-390
